--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1950 a 03/10/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;29/09/1993;0000;15.3;14.3;89;;14;1;10;
83781;29/09/1993;1200;16.8;14.6;78;;9;1;9;
83781;29/09/1993;1800;24.4;19;59;;14;1;8;
83781;30/09/1993;0000;17.8;16.6;88;;14;1;10;
83781;30/09/1993;1200;18.1;16.9;88;;18;1;10;
83781;30/09/1993;1800;22.2;19;73;;14;1;10;
83781;01/10/1993;0000;20.1;17.7;78;;9;1;0;
83781;01/10/1993;1200;19.6;17.5;81;;23;2;10;
83781;01/10/1993;1800;25.4;19.8;58;;23;1;10;
83781;02/10/1993;0000;21;18.2;76;924.1;5;1;10;
83781;02/10/1993;1200;23;19;68;924.8;27;1;8;
83781;02/10/1993;1800;27;21;57;921.9;32;4.6;9;
83781;03/10/1993;0000;23;21;83;923.8;14;1.6;6;
83781;03/10/1993;1200;26;20.6;60;922.5;23;2.1;3;
83781;03/10/1993;1800;29.4;21.6;49;920.4;23;1;6;
83781;04/10/1993;0000;19.2;17.6;85;924.9;14;0.5;10;
83781;04/10/1993;1200;22.2;18.9;72;923.1;9;1;5;
83781;04/10/1993;1800;22.8;19.8;75;921.1;14;5;10;
83781;05/10/1993;0000;18.6;17.3;88;923.2;36;4.1;10;
83781;05/10/1993;1200;22.8;19.8;75;922.8;32;1.6;4;
83781;05/10/1993;1800;21.2;20.2;91;921.4;23;1.8;10;
83781;06/10/1993;0000;15;13.8;87;925.9;18;4.6;10;
83781;06/10/1993;1200;14.4;13.6;91;927.3;18;3.8;10;
83781;06/10/1993;1800;13.7;12.1;82;927.1;18;6;10;
83781;07/10/1993;0000;11.7;10.2;82;929.6;18;3.6;10;
83781;07/10/1993;1200;12.8;12.2;93;930.6;18;3.3;10;
83781;07/10/1993;1800;18.2;14.2;63;929.7;18;3;10;
83781;08/10/1993;0000;14;12.8;87;930.7;18;2.5;10;
83781;08/10/1993;1200;15.6;12.8;72;930.4;18;2.1;8;
83781;08/10/1993;1800;23.4;16.4;47;926.6;18;2.5;1;
83781;09/10/1993;0000;15.6;13.9;82;928.9;18;3;8;
83781;09/10/1993;1200;18.1;15.4;74;929.6;18;3;4;
83781;09/10/1993;1800;26.7;17.8;39;926.2;18;1.6;3;
83781;10/10/1993;0000;18.3;16;78;928.6;18;1.6;0;
83781;10/10/1993;1200;21.8;17.2;62;928.8;18;1.6;4;
83781;10/10/1993;1800;29;17.8;30;925.9;18;3.3;6;
83781;11/10/1993;0000;23;19;68;926.9;0;0;0;
83781;11/10/1993;1200;22;17.6;64;928.3;0;0;5;
83781;11/10/1993;1800;29.4;18.4;32;924.9;36;1;7;
83781;12/10/1993;0000;23.6;17.4;52;925.3;0;0;3;
83781;12/10/1993;1200;23.9;19.9;68;925.9;23;1;0;
83781;12/10/1993;1800;30.6;19.6;33;923.2;23;1.1;8;
83781;13/10/1993;0000;23.2;17.3;54;925.6;23;4.5;0;
83781;13/10/1993;1200;24.4;18.8;57;926.1;18;1;9;
83781;13/10/1993;1800;31.6;19;27;923.9;23;1.6;9;
83781;14/10/1993;0000;23.6;20;71;926;0;0;4;
83781;14/10/1993;1200;25.3;18.5;50;926.4;23;3.8;0;
83781;14/10/1993;1800;32.3;18.7;24;923.3;23;3.3;4;
83781;15/10/1993;0000;26.5;19.5;50;924.5;23;2;4;
83781;15/10/1993;1200;26.9;19.7;50;925.4;5;2.5;7;
83781;15/10/1993;1800;29.4;19.8;39;923.7;23;2.3;8;
83781;16/10/1993;0000;20.6;18.2;79;924.6;23;3.3;10;
83781;16/10/1993;1200;23.2;18.2;60;924.9;23;2;10;
83781;16/10/1993;1800;28.2;19.6;43;922.3;23;1.6;9;
83781;17/10/1993;0000;20.8;17.8;74;924.5;23;1.3;8;
83781;17/10/1993;1200;23.8;17.8;54;923.4;36;3.5;10;
83781;17/10/1993;1800;27.2;20;50;922.6;18;2.1;8;
83781;18/10/1993;0000;23.2;18.6;63;923.7;23;2.3;4;
83781;18/10/1993;1200;24.7;18.2;52;926.1;32;3.3;7;
83781;18/10/1993;1800;27.1;20;50;922.7;32;3;9;
83781;19/10/1993;0000;19.6;19.2;96;926.3;14;1.8;10;
83781;19/10/1993;1200;21;18.8;81;925.5;14;1.6;10;
83781;19/10/1993;1800;23.2;20.2;75;922.7;32;3;10;
83781;20/10/1993;0000;19.2;18.2;91;924.3;14;3.3;10;
83781;20/10/1993;1200;21.4;18.6;76;922.2;9;2.6;6;
83781;20/10/1993;1800;29.3;21.5;49;919.7;36;3;7;
83781;21/10/1993;0000;20.6;19.1;87;921.8;14;2.5;6;
83781;21/10/1993;1200;24.2;21.2;76;921.8;9;1.6;7;
83781;21/10/1993;1800;21.2;19;81;921;36;3.3;10;
83781;22/10/1993;0000;22.4;20.6;85;922.4;18;3;10;
83781;22/10/1993;1200;20.4;18.8;86;922.6;23;3.3;10;
83781;22/10/1993;1800;29.8;23.1;56;918.2;9;1.6;6;
83781;23/10/1993;0000;22.2;20.8;88;919.4;18;1.8;0;
83781;23/10/1993;1200;20.3;18.5;84;921.2;36;3.5;10;
83781;23/10/1993;1800;26.5;21.4;63;918.9;32;3.8;9;
83781;24/10/1993;0000;21.5;18.5;74;922.4;14;4.1;7;
83781;24/10/1993;1200;17.9;16.8;89;926.2;18;3.3;10;
83781;24/10/1993;1800;19.4;17.4;82;923.7;14;4.3;10;
83781;25/10/1993;0000;17.5;16.5;90;925.4;14;2.6;10;
83781;25/10/1993;1200;18.6;17.2;87;924.7;18;2;10;
83781;25/10/1993;1800;25.2;20.4;64;921.4;14;2.6;10;
83781;26/10/1993;0000;19.4;18.2;89;923.7;14;1;10;
83781;26/10/1993;1200;21;19.5;87;924.6;23;0.8;10;
83781;26/10/1993;1800;18.3;17.3;90;925.3;18;4;10;
83781;27/10/1993;0000;15.3;13.9;85;928.2;18;2.8;10;
83781;27/10/1993;1200;17;15.2;82;929.8;23;3.6;10;
83781;27/10/1993;1800;17.4;15.2;79;928.7;18;2.1;10;
83781;28/10/1993;0000;15.2;13.6;83;930.3;18;3.6;10;
83781;28/10/1993;1200;17.2;13.9;68;930.6;18;4.3;10;
83781;28/10/1993;1800;21.3;17.3;66;928.6;18;4.1;9;
83781;29/10/1993;0000;17;15;80;930;18;2.5;10;
83781;29/10/1993;1200;19;16.2;74;931.6;9;5;10;
83781;29/10/1993;1800;26.8;21.4;61;928.3;18;3;8;
83781;30/10/1993;0000;19;17.8;89;928.9;9;1;8;
83781;30/10/1993;1200;21;18;74;929.7;18;0.7;3;
83781;30/10/1993;1800;28.6;20;43;924.6;0;0;8;
83781;31/10/1993;0000;23;18;60;926.3;18;0.8;6;
83781;31/10/1993;1200;23.6;19.2;65;924.9;0;0;3;
83781;31/10/1993;1800;31;20.2;35;921.7;18;1.6;6;
83781;01/11/1993;0000;26;20;56;922.9;0;0;0;
83781;01/11/1993;1200;28.2;19.8;44;923.1;32;4.3;2;
83781;01/11/1993;1800;32.4;21.1;34;920.3;32;5;4;
83781;02/11/1993;0000;23.1;20.8;81;924.2;32;1.5;10;
83781;02/11/1993;1200;19.4;17.8;85;929.5;23;2;10;
83781;02/11/1993;1800;20.2;17.8;79;926.6;32;2.3;10;
83781;03/11/1993;0000;18.8;17.4;87;928.8;32;3;10;
83781;03/11/1993;1200;19;17.1;82;927.7;14;3;10;
83781;03/11/1993;1800;25.6;18.4;48;924.7;18;4.1;7;
83781;04/11/1993;0000;17.6;15.4;79;926.3;9;4.1;7;
83781;04/11/1993;1200;20.8;17.4;71;925.9;14;3;8;
83781;04/11/1993;1800;24.4;19.4;62;922;18;1;7;
83781;05/11/1993;0000;20;17.6;78;923;9;3.3;7;
83781;05/11/1993;1200;24.8;20.2;65;921.4;0;0;2;
83781;05/11/1993;1800;30.6;20.9;40;918.5;32;5.3;4;
83781;06/11/1993;0000;25.8;21.1;65;920;18;1.6;3;
83781;06/11/1993;1200;26;20.4;59;919.4;32;4.3;7;
83781;06/11/1993;1800;29.9;21.9;48;917.9;32;4;8;
83781;07/11/1993;0000;20.8;19.5;88;921.4;27;0.8;10;
83781;07/11/1993;1200;20.8;18.3;78;922.3;32;2;10;
83781;07/11/1993;1800;21.7;18.5;73;922.5;32;5.3;10;
83781;08/11/1993;0000;19.7;18.3;87;924.7;14;1.8;10;
83781;08/11/1993;1200;17.4;17.2;98;929.3;32;3.3;10;
83781;08/11/1993;1800;18.8;16.8;81;927.1;32;3;10;
83781;09/11/1993;0000;17.8;16;83;928.2;14;6.6;9;
83781;09/11/1993;1200;21.1;16.5;61;928.2;9;5;0;
83781;09/11/1993;1800;24.3;18.9;59;926.1;14;5;5;
83781;10/11/1993;0000;18.4;16.4;81;928.2;9;5.6;10;
83781;10/11/1993;1200;19.2;16.8;78;930.2;9;3.3;10;
83781;10/11/1993;1800;23.4;19;65;926.7;14;1.3;10;
83781;11/11/1993;0000;19;16.8;80;928.6;14;3;10;
83781;11/11/1993;1200;21;17.6;71;927.6;9;5.8;4;
83781;11/11/1993;1800;29.4;20.5;43;924.1;18;1;4;
83781;12/11/1993;0000;20.3;17.8;78;927.3;14;1.6;7;
83781;12/11/1993;1200;21.8;18.8;74;927.7;9;2.6;3;
83781;12/11/1993;1800;31;18.6;27;924.1;0;0;4;
83781;13/11/1993;0000;23.6;18.4;59;925.8;0;0;0;
83781;13/11/1993;1200;25;19.8;61;926.8;14;1;5;
83781;13/11/1993;1800;29.4;21;45;923;18;2;8;
83781;14/11/1993;0000;26;20.6;60;923.5;0;0;0;
83781;14/11/1993;1200;27.4;21.4;58;923;0;0;3;
83781;14/11/1993;1800;31.8;20;31;919.9;18;2.3;4;
83781;15/11/1993;0000;27.2;19;44;921.4;14;1.6;0;
83781;15/11/1993;1200;26.3;19.3;50;921.5;5;2.1;1;
83781;15/11/1993;1800;33;20;27;917.6;36;2.5;5;
83781;16/11/1993;0000;26.2;20.8;60;919.3;9;1.3;0;
83781;16/11/1993;1200;27.6;20.6;52;920.6;0;0;2;
83781;16/11/1993;1800;33.2;20.2;28;917.9;14;0.8;3;
83781;17/11/1993;0000;26;20.4;59;920.3;9;1.3;0;
83781;17/11/1993;1200;27;19.9;50;920.1;36;4.6;7;
83781;17/11/1993;1800;31.3;21.8;42;918.2;27;3.8;4;
83781;18/11/1993;0000;22.4;19.5;76;923.9;32;4.1;10;
83781;18/11/1993;1200;24.6;20.6;69;921.2;14;3;8;
83781;18/11/1993;1800;25.2;22.8;81;918.8;27;1.6;10;
83781;19/11/1993;0000;22.6;21.8;93;921.5;9;2;10;
83781;19/11/1993;1200;24;21.2;77;919.9;32;1.3;8;
83781;19/11/1993;1800;23.2;20.8;80;918.9;36;4;10;
83781;20/11/1993;0000;20.7;19.5;89;921.2;14;3.3;10;
83781;20/11/1993;1200;21.2;18.3;75;923.3;14;3.3;10;
83781;20/11/1993;1800;26.1;20.2;57;921.2;9;5.6;6;
83781;21/11/1993;0000;18.8;16.2;76;924;14;5.8;10;
83781;21/11/1993;1200;20.4;16;62;924.1;14;5;10;
83781;21/11/1993;1800;22.7;18.4;65;922.3;14;3;10;
83781;22/11/1993;0000;18.5;17.5;90;923.6;14;3;10;
83781;22/11/1993;1200;22.2;19.4;76;923.8;0;0;6;
83781;22/11/1993;1800;31.2;22.2;44;920;9;1;8;
83781;23/11/1993;0000;20.6;19.4;89;921.3;14;2;10;
83781;23/11/1993;1200;24.8;20.5;67;923.4;32;2;5;
83781;23/11/1993;1800;30.5;21.8;45;920.3;27;2;6;
83781;24/11/1993;0000;20.8;18.1;76;922.6;27;1;10;
83781;24/11/1993;1200;26.4;19.6;52;924.5;32;2;6;
83781;24/11/1993;1800;30.6;21.4;43;920;27;1;5;
83781;25/11/1993;0000;26.2;23.4;79;920.5;0;0;10;
83781;25/11/1993;1200;23.8;20.5;73;923.2;36;1;10;
83781;25/11/1993;1800;25.9;20.5;60;920.4;36;1;10;
83781;26/11/1993;0000;24.7;21.5;75;922.2;0;0;9;
83781;26/11/1993;1200;23.5;20.2;73;921.8;36;2;8;
83781;26/11/1993;1800;26.8;21.2;60;918.5;36;1;9;
83781;27/11/1993;0000;20.6;19.6;91;920.7;27;2;10;
83781;27/11/1993;1200;23;20;75;918.5;36;3;10;
83781;27/11/1993;1800;27.6;20.8;53;917;27;4;8;
83781;28/11/1993;0000;24.8;19.8;62;917.5;27;2;6;
83781;28/11/1993;1200;24.2;16.4;43;919.5;36;3;2;
83781;28/11/1993;1800;28.2;17;29;916.5;27;4;2;
83781;29/11/1993;0000;24.6;16.2;39;917.5;0;0;0;
83781;29/11/1993;1200;24.4;16.3;41;919.9;27;1;0;
83781;29/11/1993;1800;29.1;17.5;28;918.1;27;3;0;
83781;30/11/1993;0000;22.2;17.1;59;920.1;9;3;0;
83781;30/11/1993;1200;22;17.8;65;920.1;27;1;8;
83781;30/11/1993;1800;30.8;19.6;33;917.2;27;1;7;
83781;01/12/1993;0000;24.4;20.6;70;918.7;0;0;4;
83781;01/12/1993;1200;21.3;19.5;84;923.9;27;1;10;
83781;01/12/1993;1800;30.3;21.5;44;918.4;36;3;5;
83781;02/12/1993;0000;21.3;19.5;84;923.1;9;1;4;
83781;02/12/1993;1200;22;19.8;81;925.3;27;1;10;
83781;02/12/1993;1800;25.6;22;72;923.6;27;1;6;
83781;03/12/1993;0000;22;20.2;84;925.6;0;0;0;
83781;03/12/1993;1200;24;20.4;71;925.9;27;1;7;
83781;03/12/1993;1800;26.9;22.8;70;923.1;18;2;7;
83781;04/12/1993;0000;22.8;20.5;81;923.7;9;2;10;
83781;04/12/1993;1200;25.4;21.7;72;922.9;9;1;3;
83781;04/12/1993;1800;32.7;22;37;919;32;2;5;
83781;05/12/1993;0000;24.7;20.7;69;921;9;1;5;
83781;05/12/1993;1200;25.8;20.6;61;921.6;9;1;5;
83781;05/12/1993;1800;30.3;21.7;45;919.5;9;1;6;
83781;06/12/1993;0000;22.9;20.8;82;922.9;14;2;10;
83781;06/12/1993;1200;23.8;20.2;71;922.9;9;1;4;
83781;06/12/1993;1800;20.6;18.4;80;921.9;27;1;10;
83781;07/12/1993;0000;23;21;83;923.5;27;1;10;
83781;07/12/1993;1200;26.4;21.8;66;923.3;9;1;0;
83781;07/12/1993;1800;31.6;21.6;40;920.2;36;2;4;
83781;08/12/1993;0000;23.8;21.3;80;922.2;0;0;1;
83781;08/12/1993;1200;26.4;22;67;922.9;27;1;7;
83781;08/12/1993;1800;24.2;22.4;85;921.5;9;1;10;
83781;09/12/1993;0000;22.8;21.2;86;922.6;18;1;10;
83781;09/12/1993;1200;23.5;21;79;922.8;18;1;10;
83781;09/12/1993;1800;25.4;21.4;69;920.2;9;1;5;
83781;10/12/1993;0000;21.6;19.5;82;922;9;1;5;
83781;10/12/1993;1200;22;20.4;86;922.4;9;1;10;
83781;10/12/1993;1800;24;21.6;80;919.8;27;1;10;
83781;11/12/1993;0000;21.8;20.2;86;921.1;9;1;10;
83781;11/12/1993;1200;21.6;20;86;922.8;9;1;10;
83781;11/12/1993;1800;22.6;19.4;73;922.7;27;1;7;
83781;12/12/1993;0000;19.8;18;84;924.5;27;1;8;
83781;12/12/1993;1200;22.2;17.4;61;925;18;3;6;
83781;12/12/1993;1800;26.4;20.6;58;920.9;27;1;4;
83781;13/12/1993;0000;21;18.4;77;921.8;9;1;2;
83781;13/12/1993;1200;23.6;19.8;70;921.2;9;1;2;
83781;13/12/1993;1800;31.1;20.8;38;917.7;18;1;6;
83781;14/12/1993;0000;22.8;21;85;919.6;9;1;4;
83781;14/12/1993;1200;26.2;21.2;63;919.9;9;1;5;
83781;14/12/1993;1800;30.6;21.2;41;918.2;0;0;9;
83781;15/12/1993;0000;25;21.6;73;920.9;0;0;4;
83781;15/12/1993;1200;26.9;21.4;60;920.1;27;1;4;
83781;15/12/1993;1800;30;23;54;918;27;1;7;
83781;16/12/1993;0000;26.8;22.1;66;918.3;36;1;3;
83781;16/12/1993;1200;24.6;21.2;73;920.4;27;3;10;
83781;16/12/1993;1800;29;22.2;54;920.4;27;4;10;
83781;17/12/1993;0000;24.6;22.2;81;919.2;9;2;10;
83781;17/12/1993;1200;20.8;19;84;921.7;14;1;10;
83781;17/12/1993;1800;18.9;17.9;91;921.4;14;1;10;
83781;18/12/1993;0000;18;15.9;80;922.8;14;3;7;
83781;18/12/1993;1200;19.5;16.8;76;923.4;14;3;10;
83781;18/12/1993;1800;20.9;17.4;70;921.8;14;2;10;
83781;19/12/1993;0000;18.7;16.8;82;922.4;14;2;10;
83781;19/12/1993;1200;20.5;18.5;82;921.3;9;1;10;
83781;19/12/1993;1800;27.3;22.1;63;918.9;27;3;9;
83781;20/12/1993;0000;20.3;19.5;93;920.6;0;0;10;
83781;20/12/1993;1200;23;20.6;80;920;9;1;10;
83781;20/12/1993;1800;23.8;19.8;68;919.1;27;3;10;
83781;21/12/1993;0000;20.4;18.6;84;922.5;14;2;8;
83781;21/12/1993;1200;17.5;15.2;78;925.9;9;1;10;
83781;21/12/1993;1800;18.8;15.1;66;925.5;14;2;10;
83781;22/12/1993;0000;15.8;13.5;77;927.5;18;1;7;
83781;22/12/1993;1200;18.6;14.8;65;929.4;23;4;3;
83781;22/12/1993;1800;20.8;17.4;71;927.6;14;1;10;
83781;23/12/1993;0000;17.6;15.6;81;928.9;9;2;10;
83781;23/12/1993;1200;20.6;16.2;62;928.2;5;3;6;
83781;23/12/1993;1800;23.7;19.5;67;926.2;5;3;10;
83781;24/12/1993;0000;19.4;16.6;75;927.7;18;2;10;
83781;24/12/1993;1200;19.4;14.8;59;927.6;9;2;10;
83781;24/12/1993;1800;21;18.6;79;925.5;18;3;10;
83781;25/12/1993;0000;18.7;17.5;89;925.9;18;2;10;
83781;25/12/1993;1200;19.4;17.7;84;926.1;5;3;10;
83781;25/12/1993;1800;20.4;19.2;89;924.5;5;1;10;
83781;26/12/1993;0000;18.7;17.9;92;925.5;0;0;10;
83781;26/12/1993;1200;21.7;18.1;70;925.8;14;3;9;
83781;26/12/1993;1800;25.5;19.8;58;923.3;32;2;7;
83781;27/12/1993;0000;22;19.3;77;924.8;0;0;8;
83781;27/12/1993;1200;23.6;20.2;73;924.1;36;2;6;
83781;27/12/1993;1800;26.3;21.9;67;922.2;36;5;10;
83781;28/12/1993;0000;24.3;21;74;921;5;1;6;
83781;28/12/1993;1200;25.2;20;61;920.1;14;5;6;
83781;28/12/1993;1800;25.4;21;67;917.8;36;2;8;
83781;29/12/1993;0000;21;20;91;919.7;36;3;10;
83781;29/12/1993;1200;21.3;19.5;84;920;27;2;10;
83781;29/12/1993;1800;25.1;20.7;66;918.8;14;4;10;
83781;30/12/1993;0000;22.3;20.3;83;919.2;32;2;10;
83781;30/12/1993;1200;16.4;15.6;92;922.5;27;3;10;
83781;30/12/1993;1800;16.4;15.4;90;923.7;14;4;10;
83781;31/12/1993;0000;17;15.4;84;925.8;32;1;10;
83781;31/12/1993;1200;19.1;16;72;925.7;27;2;5;
83781;31/12/1993;1800;20.2;18;80;925.2;27;1;10;
83781;01/01/1994;0000;18;16.6;86;926.1;32;1;10;
83781;01/01/1994;1200;19.5;18;86;924.8;0;0;10;
83781;01/01/1994;1800;25.8;21;64;921.7;14;1;10;
83781;02/01/1994;0000;22;18.2;68;922.7;27;1;10;
83781;02/01/1994;1200;23;18.8;66;923.9;0;0;8;
83781;02/01/1994;1800;27.6;20;48;920.1;18;1;7;
83781;03/01/1994;0000;19.8;17.4;78;923.1;27;2;10;
83781;03/01/1994;1200;19.7;17;76;922.8;18;1;10;
83781;03/01/1994;1800;21.8;17.5;64;922.7;23;1;10;
83781;04/01/1994;0000;18.2;16.7;86;923.1;9;1;10;
83781;04/01/1994;1200;21.1;17.4;68;924.5;14;1;9;
83781;04/01/1994;1800;21.3;17.8;70;924.4;14;5;10;
83781;05/01/1994;0000;18.7;16.6;80;926.2;9;4;10;
83781;05/01/1994;1200;19.4;17.2;80;926.7;14;3;10;
83781;05/01/1994;1800;20.5;17.5;74;925.4;14;1;10;
83781;06/01/1994;0000;18.5;16.4;80;926.3;14;3;10;
83781;06/01/1994;1200;20.8;17.2;69;925.2;9;1;10;
83781;06/01/1994;1800;24.6;19.9;64;923;9;2;8;
83781;07/01/1994;0000;20;18.1;83;923.7;14;1;10;
83781;07/01/1994;1200;23.3;20;73;922.4;0;0;4;
83781;07/01/1994;1800;30.6;22.1;46;918.4;36;2;6;
83781;08/01/1994;0000;20.9;19.4;87;921;5;1;0;
83781;08/01/1994;1200;25.6;20.6;63;920.8;36;1;7;
83781;08/01/1994;1800;25.6;22;72;918.1;32;2;10;
83781;09/01/1994;0000;22;20.6;88;918.6;9;1;2;
83781;09/01/1994;1200;20.7;19.7;91;917.3;32;4;10;
83781;09/01/1994;1800;24.8;21.2;72;914.2;36;3;9;
83781;10/01/1994;0000;20.2;18;80;915.9;32;4;10;
83781;10/01/1994;1200;19.4;16;70;919.1;32;1;4;
83781;10/01/1994;1800;25.2;16.4;38;917.9;18;1;6;
83781;11/01/1994;0000;19;16.2;74;920.5;27;2;6;
83781;11/01/1994;1200;19;16.8;80;923.5;9;1;10;
83781;11/01/1994;1800;25;19.2;57;922.4;23;1;7;
83781;12/01/1994;0000;21;17.6;71;923.9;5;1;10;
83781;12/01/1994;1200;20;16.8;72;924.3;14;2;10;
83781;12/01/1994;1800;23.4;19.6;69;924.1;27;3;10;
83781;13/01/1994;0000;20;18.2;84;924.1;14;2;10;
83781;13/01/1994;1200;19.8;18.6;89;924.1;9;1;10;
83781;13/01/1994;1800;19.4;19;96;922;14;2;10;
83781;14/01/1994;0000;19.4;18.8;94;922.1;14;1;10;
83781;14/01/1994;1200;21;18.8;81;922.2;9;1;10;
83781;14/01/1994;1800;25.2;19.6;58;920;9;1;8;
83781;15/01/1994;0000;20.8;18.4;79;922;14;1;9;
83781;15/01/1994;1200;22;18.2;68;921.6;14;2;10;
83781;15/01/1994;1800;24.8;19.2;58;919.6;14;1;6;
83781;16/01/1994;0000;22.8;19;69;920.7;5;1;5;
83781;16/01/1994;1200;21.6;18.6;74;920.3;9;2;8;
83781;16/01/1994;1800;26.6;19.4;49;919.7;36;3;8;
83781;17/01/1994;0000;22.2;20.4;85;920.2;18;2;10;
83781;17/01/1994;1200;24.2;20.4;70;920.2;0;0;3;
83781;17/01/1994;1800;30;21.8;47;918.4;14;2;10;
83781;18/01/1994;0000;22.4;20.8;86;918.3;0;0;10;
83781;18/01/1994;1200;26;22.3;72;920.7;0;0;6;
83781;18/01/1994;1800;31.7;21.9;41;918.9;36;2;5;
83781;19/01/1994;0000;26.2;21.5;65;919.3;27;2;4;
83781;19/01/1994;1200;22.7;20.6;82;922.8;36;1;10;
83781;19/01/1994;1800;26.6;22.7;71;922.2;18;3;10;
83781;20/01/1994;0000;20.9;20.1;93;925;18;2;10;
83781;20/01/1994;1200;22.3;20.4;84;925.5;9;1;10;
83781;20/01/1994;1800;22.7;20.7;83;922.9;9;1;10;
83781;21/01/1994;0000;21.5;20.5;91;924.6;9;1;10;
83781;21/01/1994;1200;24.4;21.3;75;923.3;36;2;8;
83781;21/01/1994;1800;28.5;22;56;920.2;36;1;8;
83781;22/01/1994;0000;22.4;21.6;93;921.6;14;1;10;
83781;22/01/1994;1200;22.8;20.8;83;921.9;18;1;10;
83781;22/01/1994;1800;25.6;21.7;70;920.4;14;3;10;
83781;23/01/1994;0000;19.4;18.6;92;922.2;14;1;10;
83781;23/01/1994;1200;21.3;19.4;83;923.7;9;1;10;
83781;23/01/1994;1800;25.9;22.3;73;922;9;1;10;
83781;24/01/1994;0000;21.4;19.8;86;923.5;9;1;10;
83781;24/01/1994;1200;24;21.4;79;923.2;5;2;6;
83781;24/01/1994;1800;26.3;23.2;76;921.3;9;1;6;
83781;25/01/1994;0000;22.4;21.8;95;923.7;5;1;10;
83781;25/01/1994;1200;23.8;21.8;84;923.5;5;1;8;
83781;25/01/1994;1800;28.8;23.8;65;919.3;32;2;6;
83781;26/01/1994;0000;23.8;21.6;82;920.7;0;0;8;
83781;26/01/1994;1200;23.6;21;79;920;36;3;10;
83781;26/01/1994;1800;23.6;22;87;918.9;14;2;10;
83781;27/01/1994;0000;25;22;76;918.6;5;2;9;
83781;27/01/1994;1200;22.6;20.6;83;921.2;27;3;10;
83781;27/01/1994;1800;21;19.8;89;921.5;14;1;10;
83781;28/01/1994;0000;19.2;18.8;96;923.7;5;1;10;
83781;28/01/1994;1200;22.2;21;90;922.9;0;0;10;
83781;28/01/1994;1800;27;22.4;66;920.8;14;2;10;
83781;29/01/1994;0000;20.6;20;95;924.7;0;0;10;
83781;29/01/1994;1200;22.2;20.6;86;925.1;5;1;10;
83781;29/01/1994;1800;26;22.6;74;923.6;32;3;10;
83781;30/01/1994;0000;21;19.8;89;926.4;5;1;8;
83781;30/01/1994;1200;21.8;20.6;89;926.6;0;0;10;
83781;30/01/1994;1800;21.2;19;81;924.7;5;1;10;
83781;31/01/1994;0000;21.6;20.6;91;924.2;0;0;10;
83781;31/01/1994;1200;23;21.2;85;923.7;0;0;10;
83781;31/01/1994;1800;26.2;21.4;64;921.5;14;2;8;
83781;01/02/1994;0000;20.6;19.4;89;922.9;5;1;10;
83781;01/02/1994;1200;24.8;21.6;75;924.3;14;1;4;
83781;01/02/1994;1800;32.2;23;44;921.9;14;1;6;
83781;02/02/1994;0000;22.4;20.4;83;923.7;0;0;8;
83781;02/02/1994;1200;25.6;21.6;69;925.7;0;0;6;
83781;02/02/1994;1800;32.2;23;44;923.5;0;0;6;
83781;03/02/1994;0000;24.2;21.6;79;924.9;0;0;4;
83781;03/02/1994;1200;27.2;22.2;64;925;0;0;7;
83781;03/02/1994;1800;32.8;22.2;38;922.6;5;1;6;
83781;04/02/1994;0000;24.6;20.6;69;924.5;14;1;4;
83781;04/02/1994;1200;27;22.8;69;922.6;14;2;4;
83781;04/02/1994;1800;32;22.5;42;920.2;14;2;6;
83781;05/02/1994;0000;27.2;21.4;59;921;0;0;3;
83781;05/02/1994;1200;25;22;76;921.8;14;2;10;
83781;05/02/1994;1800;32.6;23;43;918.8;14;1;8;
83781;06/02/1994;0000;23.2;21;82;921.9;5;1;8;
83781;06/02/1994;1200;20;19.4;94;925.4;32;2;10;
83781;06/02/1994;1800;24.2;20.2;69;924.6;14;1;10;
83781;07/02/1994;0000;22.2;20.4;85;925.5;32;2;10;
83781;07/02/1994;1200;20;19.4;94;927.8;14;2;10;
83781;07/02/1994;1800;25.8;21.4;67;924.6;5;1;10;
83781;08/02/1994;0000;21.8;19.8;83;926.4;5;1;10;
83781;08/02/1994;1200;22.2;20.6;86;926.3;32;2;10;
83781;08/02/1994;1800;25.2;21.2;69;926.4;32;2;8;
83781;09/02/1994;0000;19.8;19;93;925.3;14;1;10;
83781;09/02/1994;1200;21.6;20;86;924.2;14;1;8;
83781;09/02/1994;1800;29.8;22.2;50;922.5;14;1;6;
83781;10/02/1994;0000;25;20.8;68;923.9;32;1;8;
83781;10/02/1994;1200;25.8;22.4;74;924.4;5;1;8;
83781;10/02/1994;1800;30.8;22.2;46;922.9;0;0;8;
83781;11/02/1994;0000;24.2;22;82;923.9;14;1;10;
