--------------------
BDMEP - INMET
--------------------
Estação           : RIO DE JANEIRO - RJ (OMM: 83743)
Latitude  (graus) : -22.89
Longitude (graus) : -43.18
Altitude  (metros): 11.10
Estação Operante
Inicio de operação: 01/01/1917
Periodo solicitado dos dados: 01/01/1950 a 03/10/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83743;03/12/1975;1200;26.4;22.2;68;1015;36;3.3;1;
83743;03/12/1975;1800;28.4;23.3;67;1012.2;18;5.5;2;
83743;04/12/1975;0000;25.5;23;80;1012.8;36;4.1;0;
83743;04/12/1975;1200;23.8;22;85;1014.6;9;4.6;5;
83743;04/12/1975;1800;26.4;23;74;1012.2;18;7.1;3;
83743;05/12/1975;0000;24.2;21.6;79;1012;9;5.5;0;
83743;05/12/1975;1200;25.8;22.8;76;1013;9;2.6;0;
83743;05/12/1975;1800;25.7;22.8;77;1009;14;7.3;2;
83743;06/12/1975;0000;24.8;22;77;1009.9;9;1.3;0;
83743;06/12/1975;1200;28;22.2;58;1009.4;32;3.3;1;
83743;06/12/1975;1800;28.4;23.6;66;1006.3;14;5;2;
83743;07/12/1975;0000;26.6;23.3;74;1007.5;18;0.5;0;
83743;07/12/1975;1200;29.8;23.6;58;1008.7;36;2.1;2;
83743;07/12/1975;1800;31.2;24.4;55;1006.2;18;4.8;3;
83743;08/12/1975;0000;26;24;84;1006.6;9;0.7;0;
83743;08/12/1975;1200;25.6;24;87;1008.8;14;5;5;
83743;08/12/1975;1800;30.1;23.6;56;1005.5;18;6.1;3;
83743;09/12/1975;0000;27.8;25.2;80;1006.3;14;2.6;0;
83743;09/12/1975;1200;30.6;25.4;64;1006.6;32;2.5;7;
83743;09/12/1975;1800;31.7;25;56;1005;18;4.3;3;
83743;10/12/1975;0000;26;24.8;90;1007.2;0;0;0;
83743;10/12/1975;1200;27.8;25;78;1010.3;9;1.8;5;
83743;10/12/1975;1800;29.4;24.7;67;1009;18;7.8;3;
83743;11/12/1975;0000;26.2;24;83;1011.1;18;4;8;
83743;11/12/1975;1200;25.8;24;86;1012.4;14;3.5;10;
83743;11/12/1975;1800;27;24.2;79;1009.6;18;5.6;0;
83743;12/12/1975;0000;25.7;23.8;84;1011.5;18;4.3;6;
83743;12/12/1975;1200;26.8;24.2;80;1010.8;14;3.3;2;
83743;12/12/1975;1800;28.6;24.7;71;1006.8;14;5.3;2;
83743;13/12/1975;0000;23.7;22.4;89;1006.3;32;1.6;10;
83743;13/12/1975;1200;26.2;24.1;84;1007.9;14;3.8;10;
83743;13/12/1975;1800;26.2;23.9;82;1006.6;14;5.8;9;
83743;14/12/1975;0000;25.6;22.7;77;1008;5;2.5;7;
83743;14/12/1975;1200;23.4;22;88;1010.4;18;10;10;
83743;14/12/1975;1800;23.1;20.8;80;1011.9;18;3.3;10;
83743;15/12/1975;0000;22.8;21.2;87;1012.6;14;5.8;10;
83743;15/12/1975;1200;23.9;19.7;67;1011.7;14;6.6;4;
83743;15/12/1975;1800;24.5;19.8;63;1013.5;14;7;3;
83743;16/12/1975;0000;22.6;19;70;1015.4;14;4.1;4;
83743;16/12/1975;1200;23;20.2;77;1017.2;5;2.6;10;
83743;16/12/1975;1800;23.4;20.4;75;1015.4;14;5.3;10;
83743;17/12/1975;0000;23.3;20.9;80;1016.6;5;1.8;8;
83743;17/12/1975;1200;24.2;21.7;80;1016.6;36;2;10;
83743;17/12/1975;1800;25.4;23.5;85;1014;14;7.5;9;
83743;18/12/1975;0000;24.3;23.2;91;1015.1;14;2.1;10;
83743;18/12/1975;1200;26.6;24;80;1014.8;9;1.6;3;
83743;18/12/1975;1800;27.5;24;73;1012;18;6.6;8;
83743;19/12/1975;0000;24.8;22.8;83;1013.6;36;1.6;10;
83743;19/12/1975;1200;27.6;23.5;69;1013.4;36;1.8;2;
83743;19/12/1975;1800;29;23.4;60;1011.1;18;5.3;4;
83743;20/12/1975;0000;25.4;23.6;86;1011.6;9;1;4;
83743;20/12/1975;1200;28.2;24.2;71;1011.2;36;2;6;
83743;20/12/1975;1800;29.4;23.6;60;1009.6;18;5;7;
83743;21/12/1975;0000;25.2;23.6;87;1010.7;14;1;6;
83743;21/12/1975;1200;26.9;23.5;74;1012.7;5;1.6;4;
83743;21/12/1975;1800;27.7;24.3;74;1010.6;14;9.1;2;
83743;22/12/1975;0000;24.5;21.5;75;1012.4;32;0.7;4;
83743;22/12/1975;1200;27;22.7;68;1011.9;36;2.8;2;
83743;22/12/1975;1800;28;23.8;69;1010;18;6.6;2;
83743;23/12/1975;0000;24.8;23.5;90;1010.7;14;4.5;0;
83743;23/12/1975;1200;30;24.3;61;1010.2;36;1.6;0;
83743;23/12/1975;1800;31;24.3;56;1006.8;18;6.3;3;
83743;24/12/1975;0000;25.4;23.2;83;1007.5;9;1.3;6;
83743;24/12/1975;1200;29.7;24.8;66;1006.7;32;4.1;4;
83743;24/12/1975;1800;28;23.2;65;1004.6;14;10;3;
83743;25/12/1975;0000;23.5;22.8;93;1008.3;32;2.5;10;
83743;25/12/1975;1200;26.4;24.3;83;1008.3;36;1.8;7;
83743;25/12/1975;1800;25;23.4;87;1007.1;18;6.6;10;
83743;26/12/1975;0000;23.6;22.8;93;1009.9;18;3;10;
83743;26/12/1975;1200;23.3;22.9;96;1010.6;9;2.8;10;
83743;26/12/1975;1800;24.6;23.3;89;1009;18;4.6;10;
83743;27/12/1975;0000;23.8;22.8;91;1010.2;14;1.3;10;
83743;27/12/1975;1200;25.6;23.8;85;1009.9;36;2.8;10;
83743;27/12/1975;1800;28.8;23.1;60;1008.4;32;2.6;9;
83743;28/12/1975;0000;26.2;24.2;85;1009.9;23;0.7;3;
83743;28/12/1975;1200;29;25.9;77;1011.4;36;3.6;4;
83743;28/12/1975;1800;29.8;25;66;1010.7;14;7.5;5;
83743;29/12/1975;0000;24.6;23;87;1014.6;0;0;10;
83743;29/12/1975;1200;26.4;24.4;84;1016.7;36;1.6;9;
83743;29/12/1975;1800;27;24.2;79;1015.5;14;7.3;2;
83743;30/12/1975;0000;25.4;23.5;85;1016.4;9;2;3;
83743;30/12/1975;1200;26.8;24.2;80;1015.5;9;0.8;6;
83743;30/12/1975;1800;27.4;24;77;1013.5;14;7.6;2;
83743;31/12/1975;0000;25.1;23.4;86;1014.8;18;2.6;2;
83743;31/12/1975;1200;26.2;23.4;78;1015.1;5;2;4;
83743;31/12/1975;1800;26.9;23.9;77;1014;14;8.3;6;
83743;01/01/1976;0000;24.8;22.7;83;1014.7;14;1.3;0;
83743;01/01/1976;1200;26.5;23;73;1015.5;36;1.5;4;
83743;01/01/1976;1800;26.6;23.4;75;1014;14;7.8;5;
83743;02/01/1976;0000;25.9;22;70;1012.7;9;3.3;0;
83743;02/01/1976;1200;26.4;21.8;65;1015.8;36;2.3;5;
83743;02/01/1976;1800;28;23;64;1013.8;14;5;7;
83743;03/01/1976;0000;25.3;23.1;83;1014.3;9;2.6;6;
83743;03/01/1976;1200;26.2;24;83;1015.6;36;2;5;
83743;03/01/1976;1800;25.8;23.2;80;1013.6;14;5.1;8;
83743;04/01/1976;0000;23.6;22.3;89;1015.4;0;0;10;
83743;04/01/1976;1200;25.2;22.8;81;1014;32;1.5;9;
83743;04/01/1976;1800;27.6;23.8;71;1011.5;14;4.1;9;
83743;05/01/1976;0000;23.8;22;85;1012.7;0;0;6;
83743;05/01/1976;1200;26.8;23.4;73;1012.4;5;2.8;2;
83743;05/01/1976;1800;29;23.8;63;1009.2;18;5.1;3;
83743;06/01/1976;0000;26.2;23.6;80;1010.6;36;2.6;7;
83743;06/01/1976;1200;29;23.2;59;1010.3;32;4.3;1;
83743;06/01/1976;1800;28.4;24.2;70;1007.9;14;6.1;5;
83743;07/01/1976;0000;27;24.5;81;1008.6;36;4.3;2;
83743;07/01/1976;1200;30.1;24.4;60;1007.9;32;3.6;3;
83743;07/01/1976;1800;28.8;23;59;1006.7;14;8.5;3;
83743;08/01/1976;0000;23.4;22.9;95;1010.3;32;4.5;10;
83743;08/01/1976;1200;27.4;23.6;72;1008.8;36;2;8;
83743;08/01/1976;1800;29.1;23.6;61;1007.2;14;7.3;4;
83743;09/01/1976;0000;26.4;23;74;1010.7;32;4.8;8;
83743;09/01/1976;1200;26.4;24.2;83;1009.9;36;3.3;7;
83743;09/01/1976;1800;27.3;23.6;72;1007.4;14;4.1;7;
83743;10/01/1976;0000;30;23;53;1008.7;27;7.8;10;
83743;10/01/1976;1200;29.3;24.2;64;1008.6;36;3.3;2;
83743;10/01/1976;1800;31.1;24.1;54;1006.4;14;5.3;2;
83743;11/01/1976;0000;27.4;24.3;76;1008.6;0;0;2;
83743;11/01/1976;1200;29.7;25.2;68;1009.9;5;3.3;1;
83743;11/01/1976;1800;29.4;24.2;64;1009;14;6.5;3;
83743;12/01/1976;0000;26.6;24;80;1011.5;32;2.2;7;
83743;12/01/1976;1200;28.9;24.7;70;1011.4;36;3.5;1;
83743;12/01/1976;1800;27.8;24;71;1009.8;14;7.8;1;
83743;13/01/1976;0000;25.4;23.4;84;1010.8;14;4;0;
83743;13/01/1976;1200;28.8;25.7;77;1011.2;5;1.5;1;
83743;13/01/1976;1800;29.4;24.4;65;1009.9;14;7.5;4;
83743;14/01/1976;0000;27;24.6;82;1010.8;9;2.5;0;
83743;14/01/1976;1200;26.2;24;83;1010.8;14;3.3;0;
83743;14/01/1976;1800;29.6;24.4;63;1008.4;14;5.1;1;
83743;15/01/1976;0000;26.2;23.9;82;1009.2;9;2.5;1;
83743;15/01/1976;1200;28.8;24.9;71;1008.8;36;3.3;1;
83743;15/01/1976;1800;31.1;24.1;54;1006.6;14;6.3;1;
83743;16/01/1976;0000;29.9;23.6;57;1007.4;0;0;1;
83743;16/01/1976;1200;26.3;24.2;84;1009.4;9;3.3;0;
83743;16/01/1976;1800;29;24.6;69;1008.6;14;8;1;
83743;17/01/1976;0000;26;23;76;1010.3;14;1.6;0;
83743;17/01/1976;1200;25.4;23.6;86;1011.6;9;2.3;0;
83743;17/01/1976;1800;28.9;24.4;68;1010;14;7.1;1;
83743;18/01/1976;0000;25.4;22.4;76;1010.8;18;3.5;7;
83743;18/01/1976;1200;26.8;23.7;76;1010.8;36;1.1;0;
83743;18/01/1976;1800;29;24.1;65;1008;14;5;1;
83743;19/01/1976;0000;28.6;23;60;1007.6;36;3.3;1;
83743;19/01/1976;1200;29.2;23.7;61;1007;32;3.6;1;
83743;19/01/1976;1800;30.4;24.4;59;1005.4;14;5.5;1;
83743;20/01/1976;0000;29.4;24.1;63;1006.3;36;3.1;0;
83743;20/01/1976;1200;28.2;24;69;1008.3;36;3.1;6;
83743;20/01/1976;1800;31.3;25.5;61;1006.8;18;7.1;3;
83743;21/01/1976;0000;26.9;23.7;76;1008.7;14;2.6;0;
83743;21/01/1976;1200;27.4;25;81;1012.3;5;3.3;8;
83743;21/01/1976;1800;29.4;25.1;70;1011.4;23;4.6;4;
83743;22/01/1976;0000;26;23.2;78;1013.8;18;3.8;9;
83743;22/01/1976;1200;24.9;23.3;87;1014.8;14;3;10;
83743;22/01/1976;1800;22.8;21.5;89;1015.8;14;13.5;10;
83743;23/01/1976;0000;20.6;19.1;87;1017.4;27;2.5;10;
83743;23/01/1976;1200;23.4;21.2;82;1017;36;3.5;3;
83743;23/01/1976;1800;26.8;23;71;1014.7;18;5;8;
83743;24/01/1976;0000;24.6;22.7;85;1015.1;9;3.3;7;
83743;24/01/1976;1200;25.9;22.4;73;1012.4;32;1.6;1;
83743;24/01/1976;1800;28;24.6;75;1008.4;14;7;2;
83743;25/01/1976;0000;26.8;24.4;81;1007.5;0;0;2;
83743;25/01/1976;1200;29.2;24.8;69;1005.6;32;3.3;1;
83743;25/01/1976;1800;36;25.7;42;1001.8;5;4.6;3;
83743;26/01/1976;0000;27.4;24;74;1005.4;27;6.5;10;
83743;26/01/1976;1200;29;25.2;72;1004.6;36;5;2;
83743;26/01/1976;1800;31.6;25.8;62;1002;14;4.3;5;
83743;27/01/1976;0000;27;23.4;72;1009.5;18;3.6;10;
83743;27/01/1976;1200;27;24;77;1009.9;0;0;5;
83743;27/01/1976;1800;28.1;24.6;74;1008.6;14;6.6;2;
83743;28/01/1976;0000;26.2;24.2;85;1012.2;9;3.6;6;
83743;28/01/1976;1200;24.8;23.9;93;1014.6;9;1.8;10;
83743;28/01/1976;1800;28.8;25.5;75;1013;14;6.5;7;
83743;29/01/1976;0000;25.8;24.2;88;1014.2;5;3.3;6;
83743;29/01/1976;1200;26.8;23.8;76;1015.1;5;1.6;4;
83743;29/01/1976;1800;26.8;24.3;80;1013.8;14;7.3;7;
83743;30/01/1976;0000;25.6;23.4;82;1015.5;9;5.8;3;
83743;30/01/1976;1200;26.6;23.6;77;1015;14;1.3;4;
83743;30/01/1976;1800;26.4;24.2;83;1013.4;14;7.3;7;
83743;31/01/1976;0000;25.4;22.4;76;1013.6;5;5;10;
83743;31/01/1976;1200;26.2;23.4;78;1012.8;32;1.3;9;
83743;31/01/1976;1800;26;23.4;79;1010.4;14;6.1;8;
83743;01/02/1976;0000;22.3;20.9;88;1011.5;32;4;10;
83743;01/02/1976;1200;27.9;21.8;56;1009.6;36;3.1;7;
83743;01/02/1976;1800;28.2;23.7;67;1007.4;18;4.8;7;
83743;02/02/1976;0000;26;23.2;78;1008;0;0;6;
83743;02/02/1976;1200;26.5;22.9;72;1008;36;3.6;10;
83743;02/02/1976;1800;28.6;22.9;59;1005.9;32;5;10;
83743;03/02/1976;0000;26;23.3;78;1006.6;0;0;10;
83743;03/02/1976;1200;29.4;22.9;55;1006.3;36;4.6;8;
83743;03/02/1976;1800;30.2;23.7;56;1005;9;5;5;
83743;04/02/1976;0000;27.8;22.8;63;1007.4;9;1.3;7;
83743;04/02/1976;1200;28.5;25.6;78;1008.4;36;0.8;3;
83743;04/02/1976;1800;29;24.5;68;1007.4;18;8;3;
83743;05/02/1976;0000;24.6;23.2;89;1010;18;2.8;6;
83743;05/02/1976;1200;26.4;24.3;83;1008.8;9;2.1;4;
83743;05/02/1976;1800;26.7;24.8;85;1005.4;14;6.6;3;
83743;06/02/1976;0000;29.2;25.6;74;1007.4;0;0;8;
83743;06/02/1976;1200;25.8;24.4;89;1009.6;9;2.1;10;
83743;06/02/1976;1800;29;25.1;72;1006.7;18;3.6;9;
83743;07/02/1976;0000;27.6;25.2;82;1006.3;27;1.6;1;
83743;07/02/1976;1200;26.7;25.2;88;1010.4;18;6.3;10;
83743;07/02/1976;1800;29.3;25.8;74;1009.2;18;1.6;10;
83743;08/02/1976;0000;25.5;23.8;86;1012.2;27;3;10;
83743;08/02/1976;1200;26;24.5;88;1015.1;36;1.3;8;
83743;08/02/1976;1800;25.3;23.7;88;1014.2;23;4.3;10;
83743;09/02/1976;0000;24.7;23;86;1017.1;23;1.6;10;
83743;09/02/1976;1200;25.8;22.3;72;1017.5;14;3.6;7;
83743;09/02/1976;1800;26.4;21.4;62;1016.6;18;5.5;8;
83743;10/02/1976;0000;24.4;21;72;1017.4;18;5.1;7;
83743;10/02/1976;1200;24.2;21.2;76;1016.8;36;1.3;8;
83743;10/02/1976;1800;27.6;22.1;60;1015.4;18;6.6;5;
83743;11/02/1976;0000;24.2;20.7;72;1016;14;5.8;4;
83743;11/02/1976;1200;23;21.4;86;1015;0;0;7;
83743;11/02/1976;1800;26;20.6;60;1013.8;18;6.3;7;
83743;12/02/1976;0000;23.9;19.6;66;1013.8;18;3.6;1;
83743;12/02/1976;1200;23.6;21.1;79;1014.6;36;2.1;2;
83743;12/02/1976;1800;26.4;21.4;62;1012.4;18;6.6;3;
83743;13/02/1976;0000;24.2;20.8;72;1014.4;9;2.6;2;
83743;13/02/1976;1200;24;21.4;78;1015.6;36;2.6;2;
83743;13/02/1976;1800;26.4;21.2;61;1013.8;18;5.5;2;
83743;14/02/1976;0000;24.6;20.6;68;1015.5;18;6.6;8;
83743;14/02/1976;1200;24.3;21.9;80;1015.8;27;1.6;9;
83743;14/02/1976;1800;26.4;23.2;75;1013.6;18;5.5;6;
83743;15/02/1976;0000;24.2;22.6;87;1014.3;18;2.6;7;
83743;15/02/1976;1200;25.9;23.4;80;1013.9;9;1.8;6;
83743;15/02/1976;1800;26.9;23.5;74;1012.4;18;7.5;6;
83743;16/02/1976;0000;25.2;23.4;85;1012.8;18;3;8;
83743;16/02/1976;1200;25.3;23.7;88;1012.4;36;2;9;
83743;16/02/1976;1800;27.1;24.2;78;1010.7;18;3.8;8;
83743;17/02/1976;0000;25.2;23.2;84;1012.8;5;5.8;10;
83743;17/02/1976;1200;25.2;23.4;85;1013.8;9;1.6;9;
83743;17/02/1976;1800;27;24.7;82;1013.1;14;6.8;8;
83743;18/02/1976;0000;26.2;24.6;88;1015.5;18;3.1;10;
83743;18/02/1976;1200;26;24.2;86;1015.6;36;2;4;
83743;18/02/1976;1800;28.3;24.7;73;1013.4;14;5.3;7;
83743;19/02/1976;0000;25.8;23.8;84;1014.6;27;1.6;10;
83743;19/02/1976;1200;26.3;24.1;83;1013.5;5;2.1;4;
83743;19/02/1976;1800;28.2;24.8;75;1010.3;14;5;7;
83743;20/02/1976;0000;27.4;24.6;79;1009.8;0;0;0;
83743;20/02/1976;1200;26.8;24;78;1010.8;36;3.3;5;
83743;20/02/1976;1800;29.3;25.5;72;1008.4;14;4.5;7;
83743;21/02/1976;0000;29.1;25.1;71;1009;0;0;4;
83743;21/02/1976;1200;27.7;24.3;74;1009.1;36;2;3;
83743;21/02/1976;1800;29.8;25;66;1007;18;8;3;
83743;22/02/1976;0000;28.3;24.2;70;1007.9;18;1.3;3;
83743;22/02/1976;1200;29;24.5;68;1007.5;32;0.7;6;
83743;22/02/1976;1800;29;24.2;66;1005.4;14;5.3;7;
83743;23/02/1976;0000;25;23.8;90;1007.6;0;0;8;
83743;23/02/1976;1200;27.2;24.8;82;1008.6;9;2.6;7;
83743;23/02/1976;1800;26.4;24.6;86;1007.4;18;6.6;8;
83743;24/02/1976;0000;22.9;21.5;88;1009.5;0;0;10;
83743;24/02/1976;1200;24.9;23.3;87;1009.8;36;1.6;10;
83743;24/02/1976;1800;28.3;24.9;74;1008.6;0;0;10;
83743;25/02/1976;0000;24.1;23.1;91;1010.7;36;2.6;10;
83743;25/02/1976;1200;25;23.3;86;1011.8;36;2.6;10;
83743;25/02/1976;1800;26.3;23.5;78;1010.4;36;2.6;10;
83743;26/02/1976;0000;25.2;23.5;86;1011.4;18;2;10;
83743;26/02/1976;1200;25.6;24.3;89;1011.4;36;1.6;10;
83743;26/02/1976;1800;27.2;24.3;78;1009.4;36;2.1;10;
83743;27/02/1976;0000;25.9;24.3;87;1009.4;36;1.3;10;
83743;27/02/1976;1200;26.8;23.6;75;1009.5;36;2.5;3;
83743;27/02/1976;1800;28.7;25;73;1007.2;14;5.3;3;
83743;28/02/1976;0000;27.1;23.1;70;1009;36;3.3;2;
83743;28/02/1976;1200;26.6;23.6;77;1011.5;36;2;8;
83743;28/02/1976;1800;27.9;25.1;79;1009.6;14;6.3;5;
83743;29/02/1976;0000;25.4;22.9;80;1012.3;14;4.1;10;
83743;29/02/1976;1200;26.4;23.9;80;1013.2;36;1.8;7;
83743;29/02/1976;1800;27.7;25.1;80;1012;18;5;8;
83743;01/03/1976;0000;24.6;23.3;89;1013.2;36;2;3;
83743;01/03/1976;1200;25.9;24;85;1014.6;36;2.8;8;
83743;01/03/1976;1800;30.2;24.7;62;1011.2;18;5.8;4;
83743;02/03/1976;0000;25.4;24;89;1012.4;36;4;10;
83743;02/03/1976;1200;25.6;23;79;1011.5;36;2.3;9;
83743;02/03/1976;1800;28.6;24.3;68;1010.6;14;3.6;9;
83743;03/03/1976;0000;26.8;24.8;84;1011.8;0;0;2;
83743;03/03/1976;1200;26.8;23.3;73;1014;36;2;2;
83743;03/03/1976;1800;29.6;25.2;68;1012.2;18;4.5;3;
83743;04/03/1976;0000;27;23.1;71;1014;9;2;0;
83743;04/03/1976;1200;27.6;22.4;61;1017.2;36;3;0;
83743;04/03/1976;1800;28.9;24.8;71;1014.2;18;8;1;
83743;05/03/1976;0000;26.8;23.3;73;1014.7;9;3.3;0;
83743;05/03/1976;1200;27.2;23.3;71;1016.4;36;1.6;1;
83743;05/03/1976;1800;27.8;23.8;70;1014;18;5.6;1;
83743;06/03/1976;0000;26.4;23;74;1015;14;3;0;
83743;06/03/1976;1200;26.4;23.5;77;1015;36;2.8;1;
83743;06/03/1976;1800;27.8;23.6;69;1011.9;18;6.3;7;
83743;07/03/1976;0000;26.2;22.8;74;1012.7;9;4;0;
83743;07/03/1976;1200;27.6;23.4;68;1013.2;5;1;0;
83743;07/03/1976;1800;28.5;23.8;66;1010.3;18;5.6;1;
83743;08/03/1976;0000;26.7;23;72;1010.8;9;1.6;0;
83743;08/03/1976;1200;27.2;22.8;67;1013.2;36;2;1;
83743;08/03/1976;1800;30;23.8;58;1011.1;18;5;2;
83743;09/03/1976;0000;27.2;23;69;1011.6;0;0;0;
83743;09/03/1976;1200;27.6;22.5;62;1014.2;5;2.1;1;
83743;09/03/1976;1800;28.8;23.8;64;1010.8;14;6.8;2;
83743;10/03/1976;0000;26.8;23.3;73;1011.4;0;0;0;
83743;10/03/1976;1200;27.1;23.1;70;1011.6;36;1.5;1;
83743;10/03/1976;1800;30.2;23.4;54;1008.7;18;4.8;1;
83743;11/03/1976;0000;27.2;23.7;74;1009.1;14;0.8;0;
83743;11/03/1976;1200;26.8;23;71;1010;5;2.3;1;
83743;11/03/1976;1800;29.4;23.3;58;1006.3;18;5.3;1;
83743;12/03/1976;0000;26.9;23.1;72;1008.6;9;3;10;
83743;12/03/1976;1200;27.2;23.2;70;1009.8;36;3.8;4;
83743;12/03/1976;1800;29;23.4;60;1006.3;18;3.6;2;
83743;13/03/1976;0000;26.7;23.7;77;1008;0;0;1;
83743;13/03/1976;1200;28.6;23.6;64;1009.1;36;1.5;3;
83743;13/03/1976;1800;29.6;23.1;56;1006.8;18;5;5;
83743;14/03/1976;0000;27.9;23.7;69;1009.8;27;6.6;8;
83743;14/03/1976;1200;25.2;23.8;88;1012.7;14;1;9;
83743;14/03/1976;1800;28.8;23.8;64;1011.2;18;5.8;7;
83743;15/03/1976;0000;25.7;24.6;91;1014.2;18;2.8;7;
83743;15/03/1976;1200;26.1;24;83;1015.8;18;3.5;8;
83743;15/03/1976;1800;25.5;23.6;85;1014.7;18;6;8;
83743;16/03/1976;0000;24.8;22.8;83;1016.2;18;6;9;
83743;16/03/1976;1200;25.4;22.7;79;1016;18;5;4;
83743;16/03/1976;1800;26.3;22.4;70;1013.2;18;6.6;2;
83743;17/03/1976;0000;24.7;21.7;76;1014.2;18;5;8;
83743;17/03/1976;1200;26.2;22.5;72;1014.4;36;1.8;1;
83743;17/03/1976;1800;26.6;22.6;70;1011.9;14;7.5;1;
83743;18/03/1976;0000;25;21.4;71;1012.3;18;2.8;2;
83743;18/03/1976;1200;25.1;23;83;1011;36;1.6;10;
83743;18/03/1976;1800;28.7;24.3;68;1008.6;32;2;7;
83743;19/03/1976;0000;26.9;22.1;65;1010.4;14;1.3;7;
83743;19/03/1976;1200;25.9;23.5;81;1011.5;9;1.3;3;
83743;19/03/1976;1800;27.8;24;71;1009;18;6.3;2;
83743;20/03/1976;0000;25.2;23.3;84;1010;18;1.6;5;
83743;20/03/1976;1200;25.6;23.8;85;1009.1;36;3.1;6;
83743;20/03/1976;1800;28.1;23.7;67;1007.1;18;6.3;7;
83743;21/03/1976;0000;24.6;23;87;1008.7;36;4.6;0;
83743;21/03/1976;1200;25.3;24;90;1008.8;36;4.3;4;
83743;21/03/1976;1800;28;25.2;79;1005.4;14;3.6;6;
83743;22/03/1976;0000;24.9;24;93;1010.4;36;2.8;10;
83743;22/03/1976;1200;23.6;22.5;91;1013.8;18;5;10;
83743;22/03/1976;1800;25.4;22;73;1014.2;18;6.3;10;
83743;23/03/1976;0000;21.8;20.8;91;1016;36;2;10;
83743;23/03/1976;1200;22.7;21.4;88;1017;5;2.3;10;
83743;23/03/1976;1800;21.9;20.4;87;1016.2;9;0.7;10;
83743;24/03/1976;0000;21.4;20.7;94;1016;32;1.6;10;
83743;24/03/1976;1200;22.9;21.4;87;1013.4;36;2;10;
83743;24/03/1976;1800;25.5;23.4;83;1010.3;14;3.3;9;
83743;25/03/1976;0000;24.1;22.7;88;1012.4;18;2.1;9;
83743;25/03/1976;1200;25;23.2;86;1013;36;2;10;
83743;25/03/1976;1800;26.2;23.3;77;1010.7;18;8.3;6;
83743;26/03/1976;0000;24.8;23;85;1011.9;18;3.8;6;
83743;26/03/1976;1200;24.4;23;88;1012.2;5;1.5;9;
83743;26/03/1976;1800;23.8;22.7;91;1010.2;18;1;10;
83743;27/03/1976;0000;24;23;91;1011.1;18;1.6;10;
83743;27/03/1976;1200;23.8;22.9;92;1012;36;1.5;10;
83743;27/03/1976;1800;25.4;22.3;75;1009.9;18;4.6;10;
83743;28/03/1976;0000;22.2;21.3;91;1012.7;23;4;10;
83743;28/03/1976;1200;22.8;20.3;79;1014.8;27;1.5;10;
83743;28/03/1976;1800;24.5;20.9;70;1014.3;27;1.1;10;
83743;29/03/1976;0000;21.6;20.8;93;1015.5;27;2.5;10;
83743;29/03/1976;1200;22.1;21.1;91;1015.5;27;1.1;10;
83743;29/03/1976;1800;23.4;21.7;86;1013.5;18;3.6;10;
83743;30/03/1976;0000;23;21.2;85;1015.9;14;5;10;
83743;30/03/1976;1200;23.1;21.6;87;1017.4;36;2;9;
83743;30/03/1976;1800;25;21;68;1015.4;14;6.5;8;
83743;31/03/1976;0000;23.5;20;71;1016.7;9;1.6;2;
83743;31/03/1976;1200;24.2;20.8;72;1017.8;36;1.6;0;
83743;31/03/1976;1800;25.6;22.4;75;1015.1;18;8;2;
83743;01/04/1976;0000;24.2;21.6;79;1017.1;9;1.6;1;
83743;01/04/1976;1200;24;22.4;86;1016.4;36;2.6;7;
83743;01/04/1976;1800;27.8;23.4;67;1014;18;4.6;2;
83743;02/04/1976;0000;25.6;23.2;81;1015;0;0;0;
83743;02/04/1976;1200;25.4;22.7;79;1015.8;36;4.3;0;
83743;02/04/1976;1800;29;23.8;63;1013.6;18;3;1;
83743;03/04/1976;0000;26.4;23.6;78;1015.1;0;0;0;
83743;03/04/1976;1200;26.3;24.4;85;1016.6;36;1.5;2;
83743;03/04/1976;1800;28;23.6;68;1015.1;18;6.3;4;
83743;04/04/1976;0000;25;22.8;82;1016.3;18;1.6;5;
83743;04/04/1976;1200;25;22.8;82;1017;36;3.3;2;
83743;04/04/1976;1800;26.6;23;72;1014.4;18;3.6;7;
83743;05/04/1976;0000;24.2;21.6;79;1016.3;36;1.3;4;
83743;05/04/1976;1200;24.2;22.5;86;1015.9;5;3.8;0;
83743;05/04/1976;1800;27.3;23.3;70;1011.2;14;6;1;
83743;06/04/1976;0000;26.8;23.6;75;1013.5;0;0;0;
83743;06/04/1976;1200;27.7;23.3;68;1011.2;36;3;1;
83743;06/04/1976;1800;32.8;24.3;48;1007.2;5;2.3;0;
83743;07/04/1976;0000;28.5;23.8;66;1008;36;1.8;0;
83743;07/04/1976;1200;28.2;25.4;79;1009.8;9;2.1;3;
83743;07/04/1976;1800;27.6;24.8;79;1007.6;18;7.5;9;
83743;08/04/1976;0000;26.2;23.6;80;1011.2;23;5.1;10;
83743;08/04/1976;1200;26.7;24.5;83;1011.8;18;3.6;1;
83743;08/04/1976;1800;27.7;23.8;71;1011;18;5;5;
